,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
0,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-01,1,False,2019,3.0,3.0
1,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-01,1,False,2019,3.0,3.0
2,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-01,1,False,2019,3.0,3.0
3,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-02,1,True,2019,3.0,3.0
4,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-02,1,True,2019,3.0,3.0
5,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-03,1,True,2019,3.0,3.0
6,DLN5,B00206057,彈性繃帶-非滅菌,3.0,2019-01-04,1,True,2019,3.0,3.0
7,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-05,1,False,2019,3.0,3.0
8,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-05,1,False,2019,3.0,3.0
9,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-05,1,False,2019,3.0,3.0
10,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-01-06,1,False,2019,3.0,3.0
11,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-01-06,1,False,2019,3.0,3.0
12,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-07,2,True,2019,5.0,2.0
13,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-07,2,True,2019,5.0,2.0
14,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-01-07,2,True,2019,5.0,2.0
15,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-01-07,2,True,2019,5.0,2.0
16,DLN5,B00206057,彈性繃帶-非滅菌,3.0,2019-01-08,2,True,2019,5.0,2.0
17,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-08,2,True,2019,5.0,2.0
18,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-10,2,True,2019,5.0,2.0
19,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-10,2,True,2019,5.0,2.0
20,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-01-10,2,True,2019,5.0,2.0
21,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-12,2,False,2019,5.0,2.0
22,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-12,2,False,2019,5.0,2.0
23,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-12,2,False,2019,5.0,2.0
24,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-12,2,False,2019,5.0,2.0
25,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-13,2,False,2019,5.0,2.0
26,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-01-13,2,False,2019,5.0,2.0
27,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-14,3,True,2019,5.0,2.0
28,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-14,3,True,2019,5.0,2.0
29,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-15,3,True,2019,5.0,2.0
30,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-16,3,True,2019,5.0,2.0
31,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-20,3,False,2019,5.0,2.0
32,DLN5,B00206057,彈性繃帶-非滅菌,3.0,2019-01-21,4,True,2019,5.0,2.0
33,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-21,4,True,2019,5.0,2.0
34,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-01-22,4,True,2019,5.0,2.0
35,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-24,4,True,2019,5.0,2.0
36,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-24,4,True,2019,5.0,2.0
37,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-24,4,True,2019,5.0,2.0
38,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-25,4,True,2019,5.0,2.0
39,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-25,4,True,2019,5.0,2.0
40,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-26,4,False,2019,5.0,2.0
41,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-26,4,False,2019,5.0,2.0
42,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-26,4,False,2019,5.0,2.0
43,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-27,4,False,2019,5.0,2.0
44,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-27,4,False,2019,5.0,2.0
45,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-01-28,5,True,2019,5.0,2.0
46,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-30,5,True,2019,5.0,2.0
47,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-01-31,5,True,2019,5.0,2.0
48,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-02-02,5,True,2019,5.0,2.0
49,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-02,5,True,2019,5.0,2.0
50,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-03,5,True,2019,5.0,2.0
51,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-02-03,5,True,2019,5.0,2.0
52,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-03,5,True,2019,5.0,2.0
53,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-04,6,False,2019,0.0,7.0
54,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-04,6,False,2019,0.0,7.0
55,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-05,6,False,2019,0.0,7.0
56,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-02-09,6,False,2019,0.0,7.0
57,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-12,7,True,2019,5.0,2.0
58,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-15,7,True,2019,5.0,2.0
59,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-16,7,False,2019,5.0,2.0
60,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-02-17,7,False,2019,5.0,2.0
61,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-18,8,True,2019,5.0,2.0
62,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-23,8,False,2019,5.0,2.0
63,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-23,8,False,2019,5.0,2.0
64,DLN5,B00206057,彈性繃帶-非滅菌,3.0,2019-02-24,8,False,2019,5.0,2.0
65,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-02-25,9,True,2019,3.0,4.0
66,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-02-25,9,True,2019,3.0,4.0
67,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-26,9,True,2019,3.0,4.0
68,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-02-26,9,True,2019,3.0,4.0
69,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-02-27,9,True,2019,3.0,4.0
70,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-28,9,True,2019,3.0,4.0
71,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-02-28,9,True,2019,3.0,4.0
72,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-02,9,False,2019,3.0,4.0
73,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-02,9,False,2019,3.0,4.0
74,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-03-03,9,False,2019,3.0,4.0
75,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-03,9,False,2019,3.0,4.0
76,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-03-06,10,True,2019,5.0,2.0
77,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-03-06,10,True,2019,5.0,2.0
78,DLN5,B00206057,彈性繃帶-非滅菌,0.0,2019-03-06,10,True,2019,5.0,2.0
79,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-03-07,10,True,2019,5.0,2.0
80,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-07,10,True,2019,5.0,2.0
81,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-07,10,True,2019,5.0,2.0
82,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-07,10,True,2019,5.0,2.0
83,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-08,10,True,2019,5.0,2.0
84,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-09,10,False,2019,5.0,2.0
85,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-10,10,False,2019,5.0,2.0
86,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-03-11,11,True,2019,5.0,2.0
87,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-03-13,11,True,2019,5.0,2.0
88,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-03-13,11,True,2019,5.0,2.0
89,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-14,11,True,2019,5.0,2.0
90,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-14,11,True,2019,5.0,2.0
91,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-14,11,True,2019,5.0,2.0
92,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-14,11,True,2019,5.0,2.0
93,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-03-14,11,True,2019,5.0,2.0
94,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-14,11,True,2019,5.0,2.0
95,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-15,11,True,2019,5.0,2.0
96,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-15,11,True,2019,5.0,2.0
97,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-15,11,True,2019,5.0,2.0
98,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-16,11,False,2019,5.0,2.0
99,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-16,11,False,2019,5.0,2.0
100,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-16,11,False,2019,5.0,2.0
101,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-03-16,11,False,2019,5.0,2.0
102,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-17,11,False,2019,5.0,2.0
103,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-17,11,False,2019,5.0,2.0
104,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-19,12,True,2019,5.0,2.0
105,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-20,12,True,2019,5.0,2.0
106,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-21,12,True,2019,5.0,2.0
107,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-23,12,False,2019,5.0,2.0
108,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-23,12,False,2019,5.0,2.0
109,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-25,13,True,2019,5.0,2.0
110,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-25,13,True,2019,5.0,2.0
111,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-26,13,True,2019,5.0,2.0
112,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-03-28,13,True,2019,5.0,2.0
113,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-07,14,False,2019,3.0,4.0
114,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-11,15,True,2019,5.0,2.0
115,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-11,15,True,2019,5.0,2.0
116,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-11,15,True,2019,5.0,2.0
117,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-12,15,True,2019,5.0,2.0
118,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-12,15,True,2019,5.0,2.0
119,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-13,15,False,2019,5.0,2.0
120,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-13,15,False,2019,5.0,2.0
121,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-13,15,False,2019,5.0,2.0
122,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-13,15,False,2019,5.0,2.0
123,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-15,16,True,2019,5.0,2.0
124,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-16,16,True,2019,5.0,2.0
125,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-17,16,True,2019,5.0,2.0
126,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-18,16,True,2019,5.0,2.0
127,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-18,16,True,2019,5.0,2.0
128,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-18,16,True,2019,5.0,2.0
129,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-18,16,True,2019,5.0,2.0
130,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-18,16,True,2019,5.0,2.0
131,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-19,16,True,2019,5.0,2.0
132,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-19,16,True,2019,5.0,2.0
133,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-20,16,False,2019,5.0,2.0
134,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-21,16,False,2019,5.0,2.0
135,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-22,17,True,2019,5.0,2.0
136,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-23,17,True,2019,5.0,2.0
137,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-25,17,True,2019,5.0,2.0
138,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-26,17,True,2019,5.0,2.0
139,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-26,17,True,2019,5.0,2.0
140,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-26,17,True,2019,5.0,2.0
141,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-04-27,17,False,2019,5.0,2.0
142,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-04-28,17,True,2019,5.0,2.0
143,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-02,18,False,2019,4.0,3.0
144,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-02,18,False,2019,4.0,3.0
145,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-02,18,False,2019,4.0,3.0
146,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-02,18,False,2019,4.0,3.0
147,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-04,18,False,2019,4.0,3.0
148,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-05,18,True,2019,4.0,3.0
149,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-06,19,True,2019,5.0,2.0
150,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-07,19,True,2019,5.0,2.0
151,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-08,19,True,2019,5.0,2.0
152,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-09,19,True,2019,5.0,2.0
153,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-09,19,True,2019,5.0,2.0
154,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-09,19,True,2019,5.0,2.0
155,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-09,19,True,2019,5.0,2.0
156,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-11,19,False,2019,5.0,2.0
157,DLN5,B00206057,彈性繃帶-非滅菌,4.0,2019-05-11,19,False,2019,5.0,2.0
158,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-15,20,True,2019,5.0,2.0
159,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-16,20,True,2019,5.0,2.0
160,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-16,20,True,2019,5.0,2.0
161,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-16,20,True,2019,5.0,2.0
162,DLN5,B00206057,彈性繃帶-非滅菌,3.0,2019-05-18,20,False,2019,5.0,2.0
163,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-19,20,False,2019,5.0,2.0
164,DLN5,B00206057,彈性繃帶-非滅菌,4.0,2019-05-19,20,False,2019,5.0,2.0
165,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-19,20,False,2019,5.0,2.0
166,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-20,21,True,2019,5.0,2.0
167,DLN5,B00206057,彈性繃帶-非滅菌,3.0,2019-05-20,21,True,2019,5.0,2.0
168,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-21,21,True,2019,5.0,2.0
169,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-22,21,True,2019,5.0,2.0
170,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-22,21,True,2019,5.0,2.0
171,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-23,21,True,2019,5.0,2.0
172,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-23,21,True,2019,5.0,2.0
173,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-23,21,True,2019,5.0,2.0
174,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-23,21,True,2019,5.0,2.0
175,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-24,21,True,2019,5.0,2.0
176,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-24,21,True,2019,5.0,2.0
177,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-25,21,False,2019,5.0,2.0
178,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-25,21,False,2019,5.0,2.0
179,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-25,21,False,2019,5.0,2.0
180,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-26,21,False,2019,5.0,2.0
181,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-05-26,21,False,2019,5.0,2.0
182,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-27,22,True,2019,5.0,2.0
183,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-28,22,True,2019,5.0,2.0
184,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-28,22,True,2019,5.0,2.0
185,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-05-31,22,True,2019,5.0,2.0
186,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-01,22,False,2019,5.0,2.0
187,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-02,22,False,2019,5.0,2.0
188,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-05,23,True,2019,4.0,3.0
189,DLN5,B00206057,彈性繃帶-非滅菌,3.0,2019-06-05,23,True,2019,4.0,3.0
190,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-10,24,True,2019,5.0,2.0
191,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-11,24,True,2019,5.0,2.0
192,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-12,24,True,2019,5.0,2.0
193,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-12,24,True,2019,5.0,2.0
194,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-12,24,True,2019,5.0,2.0
195,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-13,24,True,2019,5.0,2.0
196,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-13,24,True,2019,5.0,2.0
197,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-13,24,True,2019,5.0,2.0
198,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-14,24,True,2019,5.0,2.0
199,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-15,24,False,2019,5.0,2.0
200,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-15,24,False,2019,5.0,2.0
201,DLN5,B00206057,彈性繃帶-非滅菌,2.0,2019-06-15,24,False,2019,5.0,2.0
202,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-16,24,False,2019,5.0,2.0
203,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-19,25,True,2019,5.0,2.0
204,DLN5,B00206057,彈性繃帶-非滅菌,4.0,2019-06-19,25,True,2019,5.0,2.0
205,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-20,25,True,2019,5.0,2.0
206,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-20,25,True,2019,5.0,2.0
207,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-20,25,True,2019,5.0,2.0
208,DLN5,B00206057,彈性繃帶-非滅菌,1.0,2019-06-20,25,True,2019,5.0,2.0
